Fake ID,Term code,Term,Course section number,Grade,Units taken,Units earned,# of terms enrolled at time of course
16,1178,Fall 2017,HYPE24629_1,B+,3,3,7
16,1178,Fall 2017,EXOP74254_1,D,3,3,7
16,1182,January 2018,SPAC75780_1,W,3,0,8
16,1188,Fall 2018,ASTR41081_1,A,3,3,11
16,1188,Fall 2018,BLAC59641_3,W,3,0,11
16,1188,Fall 2018,STEL18167_1,A,3,3,11
16,1188,Fall 2018,INTE16533_3,A,3,3,11
16,1194,Spring 2019,SPAC75780_2,B+,3,3,13
16,1194,Spring 2019,ASTR48370_2,B+,3,3,13
16,1194,Spring 2019,INTE93415_1,C,3,3,13
16,1194,Spring 2019,EXTR79506_2,W,3,0,13
16,1196,Summer 2019,ALIE11853_2,A-,3,3,14
16,1198,Fall 2019,BLAC59641_2,D,3,3,15
16,1198,Fall 2019,GALA70070_2,F,3,0,15
16,1198,Fall 2019,GALA46496_1,A,3,3,15
16,1198,Fall 2019,ALIE58926_3,W,3,0,15
16,1204,Spring 2020,ALIE74993_2,B-,3,3,17
16,1204,Spring 2020,EXTR79506_1,A,3,3,17
16,1206,Summer 2020,GALA13196_1,A,3,3,18
16,1158,Fall 2015,ALIE11853_3,B+,3,3,1
16,1158,Fall 2015,STAR99539_2,A,3,3,1
16,1158,Fall 2015,ASTR73455_2,B+,3,3,1
16,1158,Fall 2015,STEL81910_1,D,3,3,1
16,1164,Spring 2016,ORIG96662_2,B+,3,3,3
16,1168,Fall 2016,DARK18849_3,B-,3,3,5
16,1168,Fall 2016,GALA46496_2,A-,3,3,5
16,1174,Spring 2017,EXOP56809_1,A,3,3,7
16,1174,Spring 2017,INTE10915_2,B,3,3,7
16,1176,Summer 2017,ASTR35756_1,C-,3,3,8
16,1078,Fall 2007,GALA13196_3,A,3,3,2
16,1078,Fall 2007,ASTR35756_1,F,3,0,2
16,1078,Fall 2007,EXTR79506_2,D,3,3,2
16,1078,Fall 2007,SPAC75780_2,C,3,3,2
16,1084,Spring 2008,SEAR80627_1,B+,3,3,4
16,1084,Spring 2008,STAR38592_2,A,3,3,4
16,1084,Spring 2008,STAR99539_2,A,3,3,4
16,1084,Spring 2008,ALIE74993_2,A,3,3,4
16,1088,Fall 2008,GALA40097_2,C-,3,3,6
16,1088,Fall 2008,ALIE11853_2,A-,3,3,6
16,1088,Fall 2008,INTE93415_2,A-,3,3,6
16,1088,Fall 2008,INTE10915_3,F,3,0,6
16,1088,Fall 2008,MILK50696_2,C+,3,3,6
16,1094,Spring 2009,INTE16533_2,A,3,3,8
16,1094,Spring 2009,QUAN26259_2,C,3,3,8
16,1094,Spring 2009,EXTR38630_3,D,3,3,8
16,1098,Fall 2009,ASTR35756_2,C,3,3,10
16,1098,Fall 2009,STEL81910_1,B-,3,3,10
16,1098,Fall 2009,BLAC59641_2,B-,3,3,10
16,1098,Fall 2009,GALA66884_2,B+,3,3,10
16,1104,Spring 2010,EXOP74254_1,B,3,3,12
16,1104,Spring 2010,DARK94166_3,A-,3,3,12
16,1104,Spring 2010,ASTR41081_2,A,3,3,12
16,1108,Fall 2010,ORIG96662_2,A,3,3,14
16,1108,Fall 2010,INTE10915_3,A,3,3,14
16,1108,Fall 2010,COSM14823_1,D,3,3,14
16,1108,Fall 2010,EXOP56809_1,C+,3,3,14
16,1108,Fall 2010,ASTR48370_3,C,3,3,14
17,1208,Fall 2020,BLAC59641_2,C+,3,3,1
17,1208,Fall 2020,GALA70070_1,B,3,3,1
17,1208,Fall 2020,EXTR79506_1,C,3,3,1
17,1208,Fall 2020,STAR38592_1,D+,3,3,1
17,1214,Spring 2021,ASTR73455_1,A-,3,3,3
17,1214,Spring 2021,SEAR80627_1,B-,3,3,3
17,1214,Spring 2021,STAR99539_1,B+,3,3,3
17,1214,Spring 2021,GALA42460_2,B+,3,3,3
17,1224,Spring 2022,COSM92852_1,W,3,0,7
17,1224,Spring 2022,INTE93415_2,A-,3,3,7
17,1224,Spring 2022,EXOP74254_1,W,3,0,7
17,1228,Fall 2022,INTE16533_2,A,3,3,9
17,1228,Fall 2022,EXOP74254_1,A-,3,3,9
17,1134,Spring 2013,ALIE58926_3,C,3,3,1
17,1136,Summer 2013,STAR99539_1,A,3,3,2
17,1138,Fall 2013,INTE93415_3,A,3,3,3
17,1138,Fall 2013,ASTR73455_2,W,3,0,3
17,1138,Fall 2013,MILK56869_1,B,3,3,3
17,1138,Fall 2013,ALIE11853_2,A-,3,3,3
17,1144,Spring 2014,INTE16533_1,B,3,3,5
17,1144,Spring 2014,GALA42460_1,B-,3,3,5
17,1144,Spring 2014,EXOP74254_1,W,3,0,5
17,1144,Spring 2014,SEAR80627_3,W,3,0,5
17,1148,Fall 2014,COSM14823_1,C+,3,3,7
17,1148,Fall 2014,ASTR48370_3,F,3,0,7
17,1148,Fall 2014,EXTR79506_2,C,3,3,7
17,1148,Fall 2014,ASTR35756_2,B-,3,3,7
17,1154,Spring 2015,ORIG68077_3,D+,3,3,9
17,1158,Fall 2015,STEL81910_1,B-,3,3,11
17,1158,Fall 2015,ASTR36720_1,A-,3,3,11
17,1158,Fall 2015,INTE86240_2,F,3,0,11
17,1158,Fall 2015,DARK86226_2,B+,3,3,11
17,1164,Spring 2016,EXOP31959_2,W,3,0,13
17,1164,Spring 2016,ASTR48370_1,B,3,3,13
17,1164,Spring 2016,INTE86240_1,W,3,0,13
17,1164,Spring 2016,SEAR80627_3,D,3,3,13
17,1168,Fall 2016,SPAC75780_1,F,3,0,15
17,1168,Fall 2016,QUAN26259_1,F,3,0,15
17,1174,Spring 2017,INTE10915_1,A,3,3,17
17,1174,Spring 2017,HYPE24629_1,C,3,3,17
17,1174,Spring 2017,ASTR73455_1,C+,3,3,17
17,1174,Spring 2017,STAR38592_1,A,3,3,17
17,1178,Fall 2017,INTE86240_1,C+,3,3,19
17,1178,Fall 2017,EXTR38630_1,D+,3,3,19
17,1184,Spring 2018,SPAC22458_2,W,3,0,21
17,1184,Spring 2018,BLAC59641_2,B+,3,3,21
17,1184,Spring 2018,GALA46496_3,C+,3,3,21
17,1184,Spring 2018,QUAN26259_3,B,3,3,21
17,1188,Fall 2018,EXOP74254_1,C+,3,3,23
17,1188,Fall 2018,GALA13196_2,W,3,0,23
17,1188,Fall 2018,EXOP31959_3,D,3,3,23
17,1188,Fall 2018,SPAC90791_1,B,3,3,23
17,1194,Spring 2019,GALA70070_3,A,3,3,25
17,1194,Spring 2019,SPAC75780_2,F,3,0,25
18,954,Spring 1995,ALIE74993_1,F,3,0,1
18,954,Spring 1995,ORIG68077_1,B,3,3,1
18,954,Spring 1995,INTE94952_1,B,3,3,1
18,954,Spring 1995,STEL97614_2,C+,3,3,1
18,954,Spring 1995,STAR38592_1,C,3,3,1
18,958,Fall 1995,INTE10915_2,A-,3,3,3
18,958,Fall 1995,STAR99539_1,A-,3,3,3
18,966,Summer 1996,GALA13196_3,D,3,3,6
18,966,Summer 1996,EXOP74254_1,A,3,3,6
18,968,Fall 1996,EXOP56809_2,A,3,3,7
18,968,Fall 1996,SPAC75780_2,W,3,0,7
18,968,Fall 1996,MILK56869_2,A-,3,3,7
18,974,Spring 1997,EXTR38630_2,B+,3,3,9
18,974,Spring 1997,DARK94166_3,A-,3,3,9
18,1138,Fall 2013,GALA40097_1,B,3,3,1
18,1144,Spring 2014,ASTR48370_1,W,3,0,3
18,1144,Spring 2014,GALA77139_2,W,3,0,3
18,1144,Spring 2014,INTE10915_1,D,3,3,3
18,1148,Fall 2014,BLAC59641_2,C,3,3,5
18,1148,Fall 2014,QUAN26259_3,B-,3,3,5
18,1148,Fall 2014,INTE86240_1,A,3,3,5
18,1154,Spring 2015,MILK56869_1,F,3,0,7
18,1154,Spring 2015,EXOP74254_3,B-,3,3,7
18,1154,Spring 2015,ASTR35756_3,A,3,3,7
18,1154,Spring 2015,SEAR80627_1,A,3,3,7
18,1154,Spring 2015,ASTR48370_1,F,3,0,7
18,1156,Summer 2015,ASTR36720_1,C-,3,3,8
18,1156,Summer 2015,INTE79674_1,W,3,0,8
18,1158,Fall 2015,ALIE11853_3,A,3,3,9
18,1158,Fall 2015,EXTR79506_2,B,3,3,9
18,1158,Fall 2015,COSM35159_2,A-,3,3,9
18,1194,Spring 2019,QUAN26259_2,B+,3,3,1
18,1194,Spring 2019,EXTR79506_3,C+,3,3,1
18,1198,Fall 2019,EXTR38630_1,W,3,0,3
18,1198,Fall 2019,STAR99539_2,W,3,0,3
18,1198,Fall 2019,HYPE24629_3,F,3,0,3
18,1198,Fall 2019,ASTR41081_2,F,3,0,3
18,1204,Spring 2020,ASTR73455_3,B+,3,3,5
18,1204,Spring 2020,HYPE24629_1,B,3,3,5
18,1204,Spring 2020,INTE16533_2,F,3,0,5
18,1204,Spring 2020,GALA40097_2,C-,3,3,5
19,1158,Fall 2015,ORIG68077_1,C-,3,3,1
19,1158,Fall 2015,BLAC49063_3,A,3,3,1
19,1158,Fall 2015,QUAN26259_1,A,3,3,1
19,1158,Fall 2015,MILK71096_1,D+,3,3,1
19,1164,Spring 2016,INTE93415_1,C+,3,3,3
19,1164,Spring 2016,SPAC90791_2,W,3,0,3
19,1164,Spring 2016,ALIE11853_2,F,3,0,3
19,1164,Spring 2016,STAR99539_3,A,3,3,3
19,1168,Fall 2016,INTE86240_1,B-,3,3,5
19,1128,Fall 2012,INTE10915_1,B-,3,3,2
19,1128,Fall 2012,DARK86226_1,B,3,3,2
19,1128,Fall 2012,INTE86240_2,B+,3,3,2
19,1128,Fall 2012,EXOP74254_2,W,3,0,2
20,1128,Fall 2012,QUAN26259_3,F,3,0,2
20,1128,Fall 2012,INTE86240_1,W,3,0,2
20,1128,Fall 2012,SPAC22458_2,D,3,3,2
20,1134,Spring 2013,EXTR79506_1,D,3,3,4
20,1134,Spring 2013,HYPE24629_2,C+,3,3,4
20,1134,Spring 2013,COSM14823_3,B-,3,3,4
20,1134,Spring 2013,STAR99539_1,B-,3,3,4
20,1138,Fall 2013,STEL18167_1,B-,3,3,6
20,1138,Fall 2013,GALA46496_3,A,3,3,6
20,1138,Fall 2013,ALIE11853_1,C+,3,3,6
20,1138,Fall 2013,ASTR48370_2,A-,3,3,6
20,1144,Spring 2014,ASTR36720_2,A-,3,3,8
20,1144,Spring 2014,EXTR38630_2,F,3,0,8
20,1144,Spring 2014,ASTR73455_2,A,3,3,8
20,1144,Spring 2014,INTE10915_1,A,3,3,8
20,1146,Summer 2014,BLAC59641_1,C,3,3,9
20,1148,Fall 2014,SPAC75780_1,A,3,3,10
20,1148,Fall 2014,QUAN26259_1,D+,3,3,10
20,1148,Fall 2014,EXOP56809_3,B,3,3,10
20,1148,Fall 2014,ORIG96662_1,W,3,0,10
20,998,Fall 1999,HYPE24629_1,B-,3,3,1
20,998,Fall 1999,BLAC59641_2,W,3,0,1
20,998,Fall 1999,ASTR48370_1,C,3,3,1
20,1004,Spring 2000,GALA46496_3,D,3,3,3
20,1004,Spring 2000,INTE93415_1,B+,3,3,3
20,1004,Spring 2000,ASTR35756_2,A-,3,3,3
20,1006,Summer 2000,GALA13196_1,A-,3,3,4
20,1008,Fall 2000,QUAN26259_1,A,3,3,5
20,1008,Fall 2000,COSM14823_2,C,3,3,5
20,1008,Fall 2000,DARK94166_3,B+,3,3,5
20,1008,Fall 2000,INTE86240_1,W,3,0,5
20,1014,Spring 2001,INTE86240_1,B,3,3,7
20,1014,Spring 2001,INTE10915_2,A-,3,3,7
20,1014,Spring 2001,GALA66884_2,W,3,0,7
20,1014,Spring 2001,EXTR79506_1,A-,3,3,7
20,1016,Summer 2001,ALIE74993_1,C,3,3,8
20,1018,Fall 2001,SEAR80627_2,B,3,3,9
20,1018,Fall 2001,MILK71096_1,A-,3,3,9
20,1018,Fall 2001,STAR38592_2,D+,3,3,9
20,1018,Fall 2001,SPAC22458_3,B,3,3,9
20,1024,Spring 2002,ASTR73455_1,A,3,3,11
20,1144,Spring 2014,HYPE24629_1,A,3,3,1
20,1144,Spring 2014,ALIE11853_2,A-,3,3,1
20,1144,Spring 2014,STAR38592_1,D,3,3,1
20,1144,Spring 2014,GALA46496_2,F,3,0,1
20,1146,Summer 2014,ALIE58926_1,B+,3,3,2
20,1148,Fall 2014,EXOP56809_1,A-,3,3,3
20,1148,Fall 2014,MILK56869_1,A-,3,3,3
20,1148,Fall 2014,SPAC75780_1,W,3,0,3
20,1148,Fall 2014,EXTR79506_2,A,3,3,3
20,1154,Spring 2015,STEL18167_1,B+,3,3,5
20,1154,Spring 2015,ASTR36720_3,B-,3,3,5
20,1154,Spring 2015,GALA46496_2,F,3,0,5
20,1158,Fall 2015,GALA40097_1,C,3,3,7
20,1158,Fall 2015,GALA13196_3,B+,3,3,7
20,1158,Fall 2015,GALA42460_2,B,3,3,7
20,1158,Fall 2015,INTE94952_1,B-,3,3,7
21,1148,Fall 2014,STAR99539_2,D+,3,3,1
21,1148,Fall 2014,EXTR38630_1,B,3,3,1
21,1148,Fall 2014,EXTR79506_2,F,3,0,1
21,1148,Fall 2014,QUAN26259_1,F,3,0,1
21,1154,Spring 2015,COSM92852_3,A,3,3,3
21,1154,Spring 2015,INTE93415_2,W,3,0,3
21,1154,Spring 2015,ASTR48370_2,D+,3,3,3
21,1156,Summer 2015,INTE86240_2,W,3,0,4
21,1158,Fall 2015,EXOP56809_2,W,3,0,5
21,1158,Fall 2015,GALA42460_1,B+,3,3,5
21,1164,Spring 2016,QUAN26259_1,C,3,3,7
21,1164,Spring 2016,DARK18849_1,F,3,0,7
21,1166,Summer 2016,SPAC75780_2,B+,3,3,8
21,1168,Fall 2016,ALIE11853_1,A-,3,3,9
21,1168,Fall 2016,INTE10915_2,C-,3,3,9
21,1168,Fall 2016,ALIE58926_2,F,3,0,9
21,1168,Fall 2016,EXOP56809_1,D+,3,3,9
21,1174,Spring 2017,DARK86226_2,B,3,3,11
21,1174,Spring 2017,ASTR35756_2,B+,3,3,11
21,1174,Spring 2017,STAR38592_3,W,3,0,11
21,1174,Spring 2017,ASTR41081_1,D+,3,3,11
21,1174,Spring 2017,INTE93415_1,C+,3,3,11
21,908,Fall 1990,DARK94166_2,F,3,0,1
21,908,Fall 1990,EXOP31959_1,D,3,3,1
21,908,Fall 1990,EXTR38630_3,A,3,3,1
21,912,January 1991,ASTR41081_2,W,3,0,2
21,914,Spring 1991,ORIG68077_2,A,3,3,3
21,914,Spring 1991,COSM92852_2,A-,3,3,3
21,914,Spring 1991,SEAR80627_1,B,3,3,3
21,914,Spring 1991,MILK56869_2,B-,3,3,3
21,914,Spring 1991,QUAN26259_1,B,3,3,3
21,916,Summer 1991,GALA40097_2,W,3,0,4
21,918,Fall 1991,ALIE11853_1,B,3,3,5
21,918,Fall 1991,SPAC75780_3,C-,3,3,5
21,918,Fall 1991,GALA66884_1,W,3,0,5
21,918,Fall 1991,ASTR48370_2,A-,3,3,5
21,924,Spring 1992,EXOP74254_1,B-,3,3,7
21,924,Spring 1992,INTE93415_2,A,3,3,7
21,924,Spring 1992,GALA77139_1,C-,3,3,7
21,926,Summer 1992,EXTR79506_2,F,3,0,8
21,934,Spring 1993,ALIE58926_1,C+,3,3,11
21,934,Spring 1993,INTE10915_2,C,3,3,11
21,934,Spring 1993,GALA13196_2,A,3,3,11
21,936,Summer 1993,BLAC49063_1,A-,3,3,12
21,938,Fall 1993,DARK18849_1,F,3,0,13
21,938,Fall 1993,HYPE24629_3,F,3,0,13
21,938,Fall 1993,INTE79674_1,D,3,3,13
21,938,Fall 1993,STAR38592_1,A-,3,3,13
22,1168,Fall 2016,GALA70070_1,B-,3,3,1
22,1168,Fall 2016,ORIG96662_2,F,3,0,1
22,1168,Fall 2016,QUAN26259_1,B+,3,3,1
22,1174,Spring 2017,INTE93415_1,B,3,3,3
22,1174,Spring 2017,ORIG68077_1,B+,3,3,3
22,1174,Spring 2017,ASTR41081_2,F,3,0,3
22,1174,Spring 2017,ASTR73455_1,W,3,0,3
22,1184,Spring 2018,ALIE11853_3,B+,3,3,7
22,1184,Spring 2018,STEL97614_1,A-,3,3,7
22,1184,Spring 2018,ASTR41081_3,B,3,3,7
22,1186,Summer 2018,ASTR35756_3,A-,3,3,8
23,1128,Fall 2012,EXTR79506_2,B,3,3,3
23,1128,Fall 2012,GALA70070_1,A-,3,3,3
23,1128,Fall 2012,MILK50696_1,A-,3,3,3
23,1134,Spring 2013,INTE10915_3,B,3,3,5
23,1134,Spring 2013,SPAC75780_2,B+,3,3,5
23,1134,Spring 2013,SEAR80627_1,B,3,3,5
23,1138,Fall 2013,ORIG96662_1,B+,3,3,7
23,1138,Fall 2013,ASTR35756_2,A,3,3,7
23,1138,Fall 2013,EXTR38630_2,A,3,3,7
23,1144,Spring 2014,SPAC90791_1,D+,3,3,9
23,1148,Fall 2014,HYPE24629_1,C+,3,3,11
23,1148,Fall 2014,ASTR48370_3,C-,3,3,11
23,1144,Spring 2014,GALA13196_2,B+,3,3,1
23,1144,Spring 2014,ORIG96662_2,D,3,3,1
23,1146,Summer 2014,BLAC59641_3,B+,3,3,2
23,1148,Fall 2014,INTE94952_1,A,3,3,3
23,1148,Fall 2014,ASTR41081_1,B+,3,3,3
23,1148,Fall 2014,STEL97614_3,B-,3,3,3
23,1148,Fall 2014,ALIE11853_1,D+,3,3,3
23,1154,Spring 2015,DARK94166_1,A,3,3,5
23,1154,Spring 2015,EXTR79506_2,D,3,3,5
23,1156,Summer 2015,ASTR48370_1,B-,3,3,6
23,1158,Fall 2015,EXOP74254_1,C+,3,3,7
23,1158,Fall 2015,INTE86240_2,B,3,3,7
23,1158,Fall 2015,SEAR80627_2,A,3,3,7
23,1158,Fall 2015,SPAC90791_1,A,3,3,7
23,1164,Spring 2016,QUAN26259_1,W,3,0,9
23,1164,Spring 2016,HYPE24629_2,A-,3,3,9
23,1164,Spring 2016,ASTR35756_2,F,3,0,9
23,1164,Spring 2016,COSM35159_2,B+,3,3,9
23,974,Spring 1997,GALA13196_2,W,3,0,1
23,974,Spring 1997,INTE86240_2,A-,3,3,1
23,974,Spring 1997,COSM14823_1,B,3,3,1
23,978,Fall 1997,ASTR36720_3,A-,3,3,3
23,984,Spring 1998,SPAC22458_1,C-,3,3,5
23,984,Spring 1998,EXTR38630_2,A,3,3,5
23,984,Spring 1998,STAR38592_3,A-,3,3,5
23,984,Spring 1998,STAR99539_1,C+,3,3,5
23,984,Spring 1998,GALA77139_2,C-,3,3,5
23,988,Fall 1998,INTE10915_3,A,3,3,7
23,988,Fall 1998,DARK94166_1,B,3,3,7
23,988,Fall 1998,ASTR35756_1,B+,3,3,7
23,988,Fall 1998,GALA46496_1,W,3,0,7
23,994,Spring 1999,QUAN26259_2,D,3,3,9
23,994,Spring 1999,HYPE24629_3,C,3,3,9
23,994,Spring 1999,GALA46496_2,B-,3,3,9
23,994,Spring 1999,EXOP31959_1,F,3,0,9
23,994,Spring 1999,SEAR80627_1,B,3,3,9
23,998,Fall 1999,INTE16533_2,C+,3,3,11
23,998,Fall 1999,ASTR48370_1,A,3,3,11
23,998,Fall 1999,MILK71096_3,B,3,3,11
23,998,Fall 1999,STEL81910_2,F,3,0,11
23,1004,Spring 2000,EXOP31959_1,A,3,3,13
23,1004,Spring 2000,STEL18167_3,A,3,3,13
23,1004,Spring 2000,BLAC59641_1,B+,3,3,13
23,1004,Spring 2000,INTE93415_3,A,3,3,13
23,1008,Fall 2000,EXOP74254_1,W,3,0,15
23,1008,Fall 2000,ALIE11853_3,C-,3,3,15
23,1008,Fall 2000,GALA70070_1,A-,3,3,15
23,1008,Fall 2000,ALIE74993_1,F,3,0,15
23,1008,Fall 2000,ASTR73455_1,F,3,0,15
24,1224,Spring 2022,SEAR80627_2,A,3,3,1
24,1224,Spring 2022,INTE86240_3,C,3,3,1
24,1224,Spring 2022,ASTR48370_1,B+,3,3,1
24,1224,Spring 2022,EXOP31959_1,A,3,3,1
24,1226,Summer 2022,QUAN26259_1,A,3,3,2
24,1228,Fall 2022,ASTR35756_1,W,3,0,3
24,1228,Fall 2022,COSM35159_3,D,3,3,3
24,1228,Fall 2022,ALIE58926_2,A-,3,3,3
24,1148,Fall 2014,ASTR36720_1,A,3,3,1
24,1148,Fall 2014,ASTR35756_3,B-,3,3,1
24,1154,Spring 2015,STAR99539_2,B,3,3,3
24,1158,Fall 2015,INTE93415_1,F,3,0,5
24,1158,Fall 2015,SEAR80627_3,B-,3,3,5
24,1158,Fall 2015,QUAN26259_2,A-,3,3,5
24,1164,Spring 2016,INTE86240_1,B+,3,3,7
24,1164,Spring 2016,MILK71096_1,B+,3,3,7
24,1164,Spring 2016,INTE10915_2,F,3,0,7
24,1168,Fall 2016,ASTR48370_2,B,3,3,9
24,1168,Fall 2016,EXOP56809_1,F,3,0,9
24,1168,Fall 2016,DARK86226_1,C,3,3,9
24,1168,Fall 2016,BLAC49063_1,D,3,3,9
24,1174,Spring 2017,EXTR38630_1,D+,3,3,11
24,1174,Spring 2017,INTE79674_2,C+,3,3,11
24,1174,Spring 2017,ORIG96662_1,C-,3,3,11
24,1174,Spring 2017,EXOP74254_2,B,3,3,11
25,1228,Fall 2022,INTE10915_1,A,3,3,2
25,1228,Fall 2022,EXOP56809_2,F,3,0,2
25,1148,Fall 2014,SEAR80627_3,A-,3,3,1
25,1148,Fall 2014,INTE93415_1,A,3,3,1
25,1148,Fall 2014,STAR38592_1,B,3,3,1
25,1148,Fall 2014,GALA40097_2,F,3,0,1
25,1154,Spring 2015,EXTR79506_1,B,3,3,3
25,1154,Spring 2015,ASTR41081_2,F,3,0,3
25,1154,Spring 2015,MILK56869_1,B+,3,3,3
25,1154,Spring 2015,STEL81910_2,B+,3,3,3
25,1154,Spring 2015,DARK18849_1,B+,3,3,3
25,1158,Fall 2015,GALA46496_1,W,3,0,5
25,1028,Fall 2002,GALA66884_2,A,3,3,3
25,1028,Fall 2002,INTE79674_2,D+,3,3,3
25,1028,Fall 2002,DARK86226_3,D+,3,3,3
25,1034,Spring 2003,INTE86240_1,C+,3,3,5
25,1034,Spring 2003,EXTR38630_1,D,3,3,5
25,1034,Spring 2003,GALA13196_1,A-,3,3,5
25,1034,Spring 2003,SPAC75780_2,W,3,0,5
25,1038,Fall 2003,BLAC59641_1,A,3,3,7
25,1038,Fall 2003,EXOP74254_2,A-,3,3,7
25,1038,Fall 2003,MILK50696_1,W,3,0,7
25,1038,Fall 2003,HYPE24629_2,F,3,0,7
25,1044,Spring 2004,ASTR35756_1,A-,3,3,9
25,1044,Spring 2004,INTE10915_3,D,3,3,9
25,1044,Spring 2004,ASTR73455_1,C-,3,3,9
25,1044,Spring 2004,QUAN26259_1,W,3,0,9
25,1046,Summer 2004,ALIE11853_2,A-,3,3,10
25,1048,Fall 2004,STAR99539_2,A,3,3,11
25,1048,Fall 2004,ASTR48370_2,A-,3,3,11
25,1054,Spring 2005,ASTR36720_2,A,3,3,13
25,1054,Spring 2005,SPAC75780_3,W,3,0,13
25,1054,Spring 2005,SEAR80627_3,A-,3,3,13
25,1054,Spring 2005,EXOP56809_2,A,3,3,13
25,1054,Spring 2005,ALIE58926_2,B,3,3,13
25,1058,Fall 2005,INTE93415_1,W,3,0,15
25,1058,Fall 2005,COSM14823_2,A-,3,3,15
25,1058,Fall 2005,SPAC75780_2,A,3,3,15
25,1058,Fall 2005,MILK71096_3,W,3,0,15
25,1062,January 2006,HYPE24629_2,W,3,0,16
25,1064,Spring 2006,STEL81910_1,C-,3,3,17
25,1064,Spring 2006,GALA46496_1,D,3,3,17
25,1068,Fall 2006,ORIG96662_2,C-,3,3,19
25,1068,Fall 2006,MILK50696_1,F,3,0,19
25,1068,Fall 2006,HYPE24629_1,D,3,3,19
25,1068,Fall 2006,INTE93415_2,B+,3,3,19
25,1072,January 2007,EXTR79506_1,A,3,3,20
25,1074,Spring 2007,MILK71096_1,A,3,3,21
25,1074,Spring 2007,STAR38592_1,B,3,3,21
25,1074,Spring 2007,QUAN26259_1,A,3,3,21
25,1074,Spring 2007,SPAC90791_1,C,3,3,21
26,1158,Fall 2015,QUAN26259_2,D+,3,3,1
26,1158,Fall 2015,INTE10915_3,C+,3,3,1
26,1158,Fall 2015,ASTR36720_3,W,3,0,1
26,1158,Fall 2015,INTE93415_2,A-,3,3,1
26,1164,Spring 2016,INTE86240_3,F,3,0,3
26,1164,Spring 2016,EXTR38630_1,A-,3,3,3
26,1164,Spring 2016,SPAC75780_1,B-,3,3,3
26,1164,Spring 2016,SPAC90791_2,D,3,3,3
26,1168,Fall 2016,GALA40097_1,C,3,3,5
26,1172,January 2017,DARK86226_1,A,3,3,6
26,1174,Spring 2017,STAR99539_1,D+,3,3,7
26,1174,Spring 2017,BLAC49063_2,C+,3,3,7
26,1176,Summer 2017,ASTR73455_1,B,3,3,8
26,1178,Fall 2017,GALA13196_1,B,3,3,9
26,1178,Fall 2017,ALIE11853_1,C,3,3,9
26,1184,Spring 2018,GALA77139_1,A-,3,3,11
26,1184,Spring 2018,ASTR36720_3,A,3,3,11
26,1184,Spring 2018,ASTR48370_2,C+,3,3,11
26,1184,Spring 2018,MILK56869_2,C+,3,3,11
26,1188,Fall 2018,EXTR79506_1,B,3,3,13
26,1188,Fall 2018,INTE79674_2,B+,3,3,13
26,1188,Fall 2018,COSM14823_2,A-,3,3,13
26,1188,Fall 2018,EXOP74254_2,B,3,3,13
26,1188,Fall 2018,ALIE74993_2,A,3,3,13
26,1194,Spring 2019,HYPE24629_1,B+,3,3,15
26,1194,Spring 2019,ASTR35756_1,F,3,0,15
26,1194,Spring 2019,EXOP56809_3,A,3,3,15
26,1194,Spring 2019,ORIG68077_3,W,3,0,15
26,1194,Spring 2019,SEAR80627_1,W,3,0,15
26,1198,Fall 2019,ORIG96662_1,D,3,3,17
26,1198,Fall 2019,ASTR35756_1,F,3,0,17
26,1198,Fall 2019,STEL97614_1,B+,3,3,17
26,1198,Fall 2019,STAR38592_2,C,3,3,17
26,1204,Spring 2020,ASTR35756_2,B,3,3,19
26,1204,Spring 2020,INTE86240_1,C-,3,3,19
26,1204,Spring 2020,SEAR80627_1,F,3,0,19
26,1208,Fall 2020,SEAR80627_1,A,3,3,21
26,974,Spring 1997,SPAC90791_2,D,3,3,3
26,974,Spring 1997,STAR38592_2,B+,3,3,3
26,974,Spring 1997,MILK56869_2,C-,3,3,3
26,974,Spring 1997,EXOP56809_1,W,3,0,3
26,978,Fall 1997,GALA42460_2,W,3,0,5
26,984,Spring 1998,STAR99539_1,F,3,0,7
26,986,Summer 1998,EXOP31959_1,B,3,3,8
26,986,Summer 1998,ALIE74993_2,A,3,3,8
26,988,Fall 1998,EXOP74254_2,C+,3,3,9
26,988,Fall 1998,ASTR48370_1,A-,3,3,9
26,988,Fall 1998,COSM14823_2,B,3,3,9
26,988,Fall 1998,SEAR80627_2,B,3,3,9
26,994,Spring 1999,QUAN26259_1,C-,3,3,11
26,994,Spring 1999,ORIG68077_2,C+,3,3,11
26,994,Spring 1999,INTE86240_2,A,3,3,11
26,994,Spring 1999,GALA46496_2,B,3,3,11
26,994,Spring 1999,STAR99539_3,A-,3,3,11
26,1004,Spring 2000,INTE94952_2,B,3,3,15
26,1004,Spring 2000,INTE10915_3,W,3,0,15
26,1004,Spring 2000,STEL18167_2,C-,3,3,15
26,1004,Spring 2000,DARK18849_1,W,3,0,15
26,1174,Spring 2017,GALA46496_2,W,3,0,1
26,1174,Spring 2017,GALA66884_3,A,3,3,1
26,1178,Fall 2017,GALA70070_1,B-,3,3,3
26,1178,Fall 2017,STEL81910_3,A,3,3,3
26,1178,Fall 2017,QUAN26259_1,B,3,3,3
26,1178,Fall 2017,MILK71096_1,A,3,3,3
26,1184,Spring 2018,STAR99539_3,F,3,0,5
26,1184,Spring 2018,INTE93415_1,A,3,3,5
26,1188,Fall 2018,STAR99539_2,C,3,3,7
