Fake ID,Term code,Term,Academic plan code,Academic plan,Term GPA,Cumulative GPA,Academic load,Attempted units,Earned units,Total cumulative units,Program status
11,1228,Fall 2022,BALEXOGEOY,B.S. of Exoplanetary Geology,0,4.10625,Full-time,0,0,48,Active in Program
11,1232,January 2023,BALEXOGEOY,B.S. of Exoplanetary Geology,2.85,4.535294118,Full-time,12,9,51,Active in Program
12,1222,January 2022,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,4,12,Full-time,12,9,3,Active in Program
12,1224,Spring 2022,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,0,6,Full-time,0,0,6,Active in Program
12,1226,Summer 2022,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,3.35,6.233333333,Part-time,6,6,9,Active in Program
12,1208,Fall 2020,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,0,Full-time,0,0,3,Active in Program
12,1212,January 2021,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,3,3,Full-time,6,6,6,Active in Program
12,1214,Spring 2021,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,2,Full-time,0,0,9,Active in Program
13,1096,Summer 2009,ASSINTCOMS,A.A.S. of Intergalactic Communications,3.85,7.7,Part-time,9,6,3,Active in Program
14,1148,Fall 2014,ASSPACETEC,A.A. of Space Technology,1.5,3,Full-time,6,6,3,Active in Program
14,1152,January 2015,ASSPACETEC,A.A. of Space Technology,3.65,5.15,Full-time,6,6,6,Active in Program
14,1154,Spring 2015,ASSPACETEC,A.A. of Space Technology,0,3.433333333,Full-time,0,0,9,Active in Program
14,1156,Summer 2015,ASSPACETEC,A.A. of Space Technology,1.866666667,3.975,Full-time,12,6,12,Active in Program
14,1158,Fall 2015,ASSPACETEC,A.A. of Space Technology,2,3.98,Full-time,6,3,15,Active in Program
14,1162,January 2016,ASSPACETEC,A.A. of Space Technology,3.15,4.366666667,Full-time,12,6,18,Active in Program
14,1164,Spring 2016,ASSPACETEC,A.A. of Space Technology,0,3.742857143,Full-time,0,0,21,Active in Program
14,1166,Summer 2016,ASSPACETEC,A.A. of Space Technology,4,3.775,Part-time,3,3,24,Active in Program
14,1168,Fall 2016,ASSPACETEC,A.A. of Space Technology,0,3.355555556,Part-time,0,0,27,Active in Program
14,1172,January 2017,ASSPACETEC,A.A. of Space Technology,2.925,4.19,Part-time,12,9,30,Active in Program
14,1174,Spring 2017,ASSPACETEC,A.A. of Space Technology,0,3.809090909,Part-time,0,0,33,Active in Program
14,1176,Summer 2017,ASSPACETEC,A.A. of Space Technology,2.766666667,4.183333333,Part-time,9,9,36,Active in Program
14,1162,January 2016,ASSROBENGD,A.A. of Robotic Engineering,1.825,7.3,Full-time,12,9,3,Active in Program
14,1164,Spring 2016,ASSROBENGD,A.A. of Robotic Engineering,0,3.65,Full-time,0,0,6,Active in Program
14,1166,Summer 2016,ASSROBENGD,A.A. of Robotic Engineering,2.15,3.866666667,Part-time,9,6,9,Active in Program
14,1168,Fall 2016,ASSROBENGD,A.A. of Robotic Engineering,0,2.9,Part-time,0,0,12,Active in Program
14,1172,January 2017,ASSROBENGD,A.A. of Robotic Engineering,1.65,2.98,Part-time,6,6,15,Active in Program
14,1174,Spring 2017,ASSROBENGD,A.A. of Robotic Engineering,0,2.483333333,Part-time,0,0,18,Active in Program
14,1176,Summer 2017,ASSROBENGD,A.A. of Robotic Engineering,0,2.128571429,Part-time,3,0,21,Active in Program
14,1178,Fall 2017,ASSROBENGD,A.A. of Robotic Engineering,0,1.8625,Part-time,0,0,24,Active in Program
14,1182,January 2018,ASSROBENGD,A.A. of Robotic Engineering,2.325,2.688888889,Part-time,12,12,27,Active in Program
14,1184,Spring 2018,ASSROBENGD,A.A. of Robotic Engineering,0,2.42,Part-time,0,0,30,Active in Program
15,1158,Fall 2015,BALINTMEDY,B.S. of Intergalactic Medicine,0,0,Full-time,0,0,3,Active in Program
15,1162,January 2016,BALINTMEDY,B.S. of Intergalactic Medicine,1,1.5,Full-time,9,6,6,Active in Program
15,1164,Spring 2016,BALINTMEDY,B.S. of Intergalactic Medicine,0,1,Full-time,0,0,9,Active in Program
15,1166,Summer 2016,BALINTMEDY,B.S. of Intergalactic Medicine,1.825,2.575,Full-time,12,6,12,Active in Program
15,1168,Fall 2016,BALINTMEDY,B.S. of Intergalactic Medicine,0,2.06,Full-time,0,0,15,Active in Program
15,1172,January 2017,BALINTMEDY,B.S. of Intergalactic Medicine,3.74,4.833333333,Full-time,15,15,18,Active in Program
15,1174,Spring 2017,BALINTMEDY,B.S. of Intergalactic Medicine,1,4.285714286,Full-time,3,3,21,Active in Program
15,1176,Summer 2017,BALINTMEDY,B.S. of Intergalactic Medicine,3,4.875,Part-time,9,9,24,Active in Program
15,1178,Fall 2017,BALINTMEDY,B.S. of Intergalactic Medicine,0,4.333333333,Part-time,0,0,27,Active in Program
15,1182,January 2018,BALINTMEDY,B.S. of Intergalactic Medicine,0,3.9,Part-time,0,0,30,Leave of Absence
15,1184,Spring 2018,BALINTMEDY,B.S. of Intergalactic Medicine,0,3.545454545,Part-time,0,0,33,Leave of Absence
15,1186,Summer 2018,BALINTMEDY,B.S. of Intergalactic Medicine,2.65,4.133333333,Full-time,12,12,36,Active in Program
15,1188,Fall 2018,BALINTMEDY,B.S. of Intergalactic Medicine,0,3.815384615,Full-time,0,0,39,Active in Program
15,1192,January 2019,BALINTMEDY,B.S. of Intergalactic Medicine,3.2,4.228571429,Full-time,12,9,42,Active in Program
15,1194,Spring 2019,BALINTMEDY,B.S. of Intergalactic Medicine,0,3.946666667,Full-time,0,0,45,Active in Program
15,1196,Summer 2019,BALINTMEDY,B.S. of Intergalactic Medicine,3,4.2625,Part-time,9,9,48,Active in Program
15,1198,Fall 2019,BALINTMEDY,B.S. of Intergalactic Medicine,0,4.011764706,Part-time,0,0,51,Active in Program
15,1198,Fall 2019,ASSPACETEC,A.A. of Space Technology,3.85,7.7,Full-time,6,6,3,Active in Program
15,1202,January 2020,ASSPACETEC,A.A. of Space Technology,2.325,8.5,Full-time,12,9,6,Active in Program
15,1204,Spring 2020,ASSPACETEC,A.A. of Space Technology,0,5.666666667,Full-time,0,0,9,Active in Program
15,1206,Summer 2020,ASSPACETEC,A.A. of Space Technology,1.7,4.675,Part-time,3,3,12,Active in Program
15,932,January 1993,BALQUAASTY,B.A. of Quantum Astrochemistry,3,3,Full-time,3,3,3,Active in Program
15,934,Spring 1993,BALQUAASTY,B.A. of Quantum Astrochemistry,3.3,3.15,Full-time,3,3,6,Active in Program
15,936,Summer 1993,BALQUAASTY,B.A. of Quantum Astrochemistry,3,3.1,Part-time,3,3,9,Active in Program
15,938,Fall 1993,BALQUAASTY,B.A. of Quantum Astrochemistry,0,2.325,Part-time,0,0,12,Active in Program
16,1166,Summer 2016,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,1.325,5.3,Full-time,12,9,3,Active in Program
16,1168,Fall 2016,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,2.65,Full-time,0,0,6,Active in Program
16,1172,January 2017,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,3.825,6.866666667,Full-time,12,12,9,Active in Program
16,1174,Spring 2017,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,5.15,Full-time,0,0,12,Active in Program
16,1176,Summer 2017,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,3.675,7.06,Full-time,12,12,15,Active in Program
16,1178,Fall 2017,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,5.883333333,Full-time,0,0,18,Active in Program
16,1182,January 2018,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,2.075,6.228571429,Full-time,12,9,21,Active in Program
16,1184,Spring 2018,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,5.45,Full-time,3,0,24,Active in Program
16,1186,Summer 2018,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,4.844444444,Part-time,0,0,27,Leave of Absence
16,1188,Fall 2018,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,4.36,Part-time,0,0,30,Leave of Absence
16,1192,January 2019,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,4,5.054545455,Part-time,12,9,33,Active in Program
16,1194,Spring 2019,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,4.633333333,Part-time,0,0,36,Active in Program
16,1196,Summer 2019,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,2.866666667,4.938461538,Full-time,12,9,39,Active in Program
16,1198,Fall 2019,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,3.7,4.85,Full-time,3,3,42,Active in Program
16,1202,January 2020,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,1.666666667,4.86,Full-time,12,6,45,Active in Program
16,1204,Spring 2020,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,4.55625,Full-time,0,0,48,Active in Program
16,1206,Summer 2020,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,3.35,4.682352941,Part-time,6,6,51,Active in Program
16,1208,Fall 2020,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,4,4.644444444,Part-time,3,3,54,Active in Program
16,1162,January 2016,ASSROBENGD,A.A. of Robotic Engineering,2.9,11.6,Full-time,12,12,3,Active in Program
16,1164,Spring 2016,ASSROBENGD,A.A. of Robotic Engineering,0,5.8,Full-time,0,0,6,Active in Program
16,1166,Summer 2016,ASSROBENGD,A.A. of Robotic Engineering,3.3,4.966666667,Part-time,3,3,9,Active in Program
16,1168,Fall 2016,ASSROBENGD,A.A. of Robotic Engineering,0,3.725,Part-time,0,0,12,Active in Program
16,1172,January 2017,ASSROBENGD,A.A. of Robotic Engineering,3.2,4.26,Part-time,6,6,15,Active in Program
16,1174,Spring 2017,ASSROBENGD,A.A. of Robotic Engineering,0,3.55,Part-time,0,0,18,Active in Program
16,1176,Summer 2017,ASSROBENGD,A.A. of Robotic Engineering,3.5,4.042857143,Part-time,6,6,21,Active in Program
16,1178,Fall 2017,ASSROBENGD,A.A. of Robotic Engineering,1.7,3.75,Part-time,3,3,24,Active in Program
16,1078,Fall 2007,BALINTSECY,B.S. of Intergalactic Security,0,0,Full-time,0,0,3,Active in Program
16,1082,January 2008,BALINTSECY,B.S. of Intergalactic Security,1.75,3.5,Full-time,12,9,6,Active in Program
16,1084,Spring 2008,BALINTSECY,B.S. of Intergalactic Security,0,2.333333333,Full-time,0,0,9,Active in Program
16,1086,Summer 2008,BALINTSECY,B.S. of Intergalactic Security,3.825,5.575,Full-time,12,12,12,Active in Program
16,1088,Fall 2008,BALINTSECY,B.S. of Intergalactic Security,0,4.46,Full-time,0,0,15,Active in Program
16,1092,January 2009,BALINTSECY,B.S. of Intergalactic Security,2.28,5.616666667,Full-time,15,12,18,Active in Program
16,1094,Spring 2009,BALINTSECY,B.S. of Intergalactic Security,0,4.814285714,Full-time,0,0,21,Active in Program
16,1096,Summer 2009,BALINTSECY,B.S. of Intergalactic Security,2.333333333,5.0875,Part-time,9,9,24,Active in Program
16,1098,Fall 2009,BALINTSECY,B.S. of Intergalactic Security,0,4.522222222,Part-time,0,0,27,Active in Program
16,1102,January 2010,BALINTSECY,B.S. of Intergalactic Security,2.675,5.14,Part-time,12,12,30,Active in Program
16,1104,Spring 2010,BALINTSECY,B.S. of Intergalactic Security,0,4.672727273,Part-time,0,0,33,Active in Program
16,1106,Summer 2010,BALINTSECY,B.S. of Intergalactic Security,3.566666667,5.175,Part-time,9,9,36,Active in Program
16,1108,Fall 2010,BALINTSECY,B.S. of Intergalactic Security,0,4.776923077,Part-time,0,0,39,Active in Program
16,1112,January 2011,BALINTSECY,B.S. of Intergalactic Security,2.66,5.385714286,Part-time,15,15,42,Active in Program
16,1114,Spring 2011,BALINTSECY,B.S. of Intergalactic Security,0,5.026666667,Part-time,0,0,45,Active in Program
17,1212,January 2021,BALGALECOY,B.A. of Galactic Economics,2.15,8.6,Full-time,12,12,3,Active in Program
17,1214,Spring 2021,BALGALECOY,B.A. of Galactic Economics,0,4.3,Full-time,0,0,6,Active in Program
17,1216,Summer 2021,BALGALECOY,B.A. of Galactic Economics,3.25,7.2,Full-time,12,12,9,Active in Program
17,1218,Fall 2021,BALGALECOY,B.A. of Galactic Economics,0,5.4,Full-time,0,0,12,Active in Program
17,1222,January 2022,BALGALECOY,B.A. of Galactic Economics,0,4.32,Full-time,0,0,15,Leave of Absence
17,1224,Spring 2022,BALGALECOY,B.A. of Galactic Economics,0,3.6,Full-time,0,0,18,Leave of Absence
17,1226,Summer 2022,BALGALECOY,B.A. of Galactic Economics,3.7,3.614285714,Part-time,9,3,21,Active in Program
17,1228,Fall 2022,BALGALECOY,B.A. of Galactic Economics,0,3.1625,Part-time,0,0,24,Active in Program
17,1232,January 2023,BALGALECOY,B.A. of Galactic Economics,3.85,3.666666667,Part-time,6,6,27,Active in Program
17,1136,Summer 2013,BALQUAASTY,B.A. of Quantum Astrochemistry,2,2,Part-time,3,3,3,Active in Program
17,1138,Fall 2013,BALQUAASTY,B.A. of Quantum Astrochemistry,4,3,Part-time,3,3,6,Active in Program
17,1142,January 2014,BALQUAASTY,B.A. of Quantum Astrochemistry,3.566666667,5.566666667,Part-time,12,9,9,Active in Program
17,1144,Spring 2014,BALQUAASTY,B.A. of Quantum Astrochemistry,0,4.175,Part-time,0,0,12,Active in Program
17,1146,Summer 2014,BALQUAASTY,B.A. of Quantum Astrochemistry,2.85,4.48,Full-time,12,6,15,Active in Program
17,1148,Fall 2014,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.733333333,Full-time,0,0,18,Active in Program
17,1152,January 2015,BALQUAASTY,B.A. of Quantum Astrochemistry,1.75,4.2,Full-time,12,9,21,Active in Program
17,1154,Spring 2015,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.675,Full-time,0,0,24,Active in Program
17,1156,Summer 2015,BALQUAASTY,B.A. of Quantum Astrochemistry,1.3,3.411111111,Part-time,3,3,27,Active in Program
17,1158,Fall 2015,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.07,Part-time,0,0,30,Active in Program
17,1162,January 2016,BALQUAASTY,B.A. of Quantum Astrochemistry,2.425,3.672727273,Part-time,12,9,33,Active in Program
17,1164,Spring 2016,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.366666667,Part-time,0,0,36,Active in Program
17,1166,Summer 2016,BALQUAASTY,B.A. of Quantum Astrochemistry,2,3.415384615,Full-time,12,6,39,Active in Program
17,1168,Fall 2016,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.171428571,Full-time,0,0,42,Active in Program
17,1172,January 2017,BALQUAASTY,B.A. of Quantum Astrochemistry,0,2.96,Full-time,6,0,45,Active in Program
17,1174,Spring 2017,BALQUAASTY,B.A. of Quantum Astrochemistry,0,2.775,Full-time,0,0,48,Active in Program
17,1176,Summer 2017,BALQUAASTY,B.A. of Quantum Astrochemistry,3.075,3.335294118,Full-time,12,12,51,Active in Program
17,1178,Fall 2017,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.15,Full-time,0,0,54,Active in Program
17,1182,January 2018,BALQUAASTY,B.A. of Quantum Astrochemistry,1.8,3.173684211,Full-time,6,6,57,Active in Program
17,1184,Spring 2018,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.015,Full-time,0,0,60,Active in Program
17,1186,Summer 2018,BALQUAASTY,B.A. of Quantum Astrochemistry,2.866666667,3.280952381,Full-time,12,9,63,Active in Program
17,1188,Fall 2018,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.131818182,Full-time,0,0,66,Active in Program
17,1192,January 2019,BALQUAASTY,B.A. of Quantum Astrochemistry,2.1,3.269565217,Full-time,12,9,69,Active in Program
17,1194,Spring 2019,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.133333333,Full-time,0,0,72,Active in Program
17,1196,Summer 2019,BALQUAASTY,B.A. of Quantum Astrochemistry,2,3.168,Part-time,6,3,75,Active in Program
17,1198,Fall 2019,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.046153846,Part-time,0,0,78,Active in Program
18,956,Summer 1995,BALQUAASTY,B.A. of Quantum Astrochemistry,2.06,10.3,Full-time,15,12,3,Active in Program
18,958,Fall 1995,BALQUAASTY,B.A. of Quantum Astrochemistry,0,5.15,Full-time,0,0,6,Active in Program
18,962,January 1996,BALQUAASTY,B.A. of Quantum Astrochemistry,3.7,5.9,Full-time,6,6,9,Active in Program
18,964,Spring 1996,BALQUAASTY,B.A. of Quantum Astrochemistry,0,4.425,Full-time,0,0,12,Active in Program
18,966,Summer 1996,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.54,Part-time,0,0,15,Leave of Absence
18,968,Fall 1996,BALQUAASTY,B.A. of Quantum Astrochemistry,2.5,3.783333333,Part-time,6,6,18,Active in Program
18,972,January 1997,BALQUAASTY,B.A. of Quantum Astrochemistry,3.85,4.342857143,Part-time,9,6,21,Active in Program
18,974,Spring 1997,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.8,Part-time,0,0,24,Active in Program
18,976,Summer 1997,BALQUAASTY,B.A. of Quantum Astrochemistry,3.5,4.155555556,Part-time,6,6,27,Active in Program
18,1142,January 2014,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,3,3,Full-time,3,3,3,Active in Program
18,1144,Spring 2014,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,1.5,Full-time,0,0,6,Active in Program
18,1146,Summer 2014,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,1,1.333333333,Part-time,9,3,9,Active in Program
18,1148,Fall 2014,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,1,Part-time,0,0,12,Active in Program
18,1152,January 2015,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,2.9,2.54,Part-time,9,9,15,Active in Program
18,1154,Spring 2015,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,0,2.116666667,Part-time,0,0,18,Active in Program
18,1156,Summer 2015,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,2.14,3.342857143,Full-time,15,9,21,Active in Program
18,1158,Fall 2015,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,1.7,3.1375,Full-time,6,3,24,Active in Program
18,1162,January 2016,BALALISTUC,B.A. of Alien Studies and Intercultural Communication,3.566666667,3.977777778,Full-time,9,9,27,Active in Program
18,1196,Summer 2019,ASSMULMATM,A.A.S. of Multidimensional Mathematics,2.8,5.6,Part-time,6,6,3,Active in Program
18,1198,Fall 2019,ASSMULMATM,A.A.S. of Multidimensional Mathematics,0,2.8,Part-time,0,0,6,Active in Program
18,1202,January 2020,ASSMULMATM,A.A.S. of Multidimensional Mathematics,0,1.866666667,Part-time,12,0,9,Active in Program
18,1204,Spring 2020,ASSMULMATM,A.A.S. of Multidimensional Mathematics,0,1.4,Part-time,0,0,12,Active in Program
18,1206,Summer 2020,ASSMULMATM,A.A.S. of Multidimensional Mathematics,2,2.72,Full-time,12,9,15,Active in Program
19,1162,January 2016,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,2.75,11,Full-time,12,12,3,Active in Program
19,1164,Spring 2016,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,0,5.5,Full-time,0,0,6,Active in Program
19,1166,Summer 2016,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,2.1,5.766666667,Full-time,12,6,9,Active in Program
19,1168,Fall 2016,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,0,4.325,Full-time,0,0,12,Active in Program
19,1172,January 2017,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,2.7,4,Full-time,3,3,15,Active in Program
19,1174,Spring 2017,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,0,3.333333333,Full-time,0,0,18,Active in Program
19,1128,Fall 2012,ASSINTBUSN,A.A. of Intergalactic Business,0,0,Full-time,0,0,3,Active in Program
19,1132,January 2013,ASSINTBUSN,A.A. of Intergalactic Business,3,4.5,Full-time,12,9,6,Active in Program
19,1134,Spring 2013,ASSINTBUSN,A.A. of Intergalactic Business,0,3,Full-time,0,0,9,Active in Program
20,1128,Fall 2012,ASSINTBUSN,A.A. of Intergalactic Business,0,0,Full-time,0,0,3,Active in Program
20,1132,January 2013,ASSINTBUSN,A.A. of Intergalactic Business,0.5,0.5,Full-time,9,3,6,Active in Program
20,1134,Spring 2013,ASSINTBUSN,A.A. of Intergalactic Business,0,0.333333333,Full-time,0,0,9,Active in Program
20,1136,Summer 2013,ASSINTBUSN,A.A. of Intergalactic Business,2.175,2.425,Full-time,12,12,12,Active in Program
20,1138,Fall 2013,ASSINTBUSN,A.A. of Intergalactic Business,0,1.94,Full-time,0,0,15,Active in Program
20,1142,January 2014,ASSINTBUSN,A.A. of Intergalactic Business,3.175,3.733333333,Full-time,12,12,18,Active in Program
20,1144,Spring 2014,ASSINTBUSN,A.A. of Intergalactic Business,0,3.2,Full-time,0,0,21,Active in Program
20,1146,Summer 2014,ASSINTBUSN,A.A. of Intergalactic Business,2.925,4.2625,Full-time,12,9,24,Active in Program
20,1148,Fall 2014,ASSINTBUSN,A.A. of Intergalactic Business,2,4.011111111,Full-time,3,3,27,Active in Program
20,1152,January 2015,ASSINTBUSN,A.A. of Intergalactic Business,2.766666667,4.44,Full-time,12,9,30,Active in Program
20,1154,Spring 2015,ASSINTBUSN,A.A. of Intergalactic Business,0,4.036363636,Full-time,0,0,33,Active in Program
20,1156,Summer 2015,ASSINTBUSN,A.A. of Intergalactic Business,0,3.7,Part-time,0,0,36,Leave of Absence
20,1158,Fall 2015,ASSINTBUSN,A.A. of Intergalactic Business,0,3.415384615,Part-time,0,0,39,Leave of Absence
